Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1 Score,Val F1 Score
1,2.613971513144824,1.1632557222476372,37.916666666666664,72.21153846153847,0.3723716479174456,0.7069917788547093
2,1.1323299243742107,0.5881219937537725,71.08974358974359,85.09615384615384,0.7049187675925135,0.8466857265425272
3,0.7387815540542408,0.3736648794550162,80.12820512820512,90.91346153846153,0.7990126368217615,0.9090214349236303
4,0.6173901992792986,0.43426429246767206,82.46794871794872,87.74038461538461,0.8237800987514803,0.8764147340263828
5,0.5148917667719782,0.3633684996300592,84.8076923076923,89.61538461538461,0.847207266527218,0.8973958220646737
6,0.5035594651589588,0.30105124599515243,85.22435897435898,91.53846153846153,0.8518414619103262,0.9133205583662853
7,0.434529436486108,0.23480331893437184,87.43589743589743,93.3173076923077,0.8735848140807297,0.9317569676352764
8,0.41249551578443877,0.2585581818308968,87.3076923076923,92.11538461538461,0.8731116206266005,0.9194815690963017
9,0.38251261428302646,0.21622206065087365,88.30128205128206,93.3173076923077,0.8827581394162155,0.9328575789997396
10,0.35982804144827685,0.182358913986872,89.48717948717949,94.8076923076923,0.8945399107952743,0.9485380977473272
11,0.3623729972358869,0.2052774043288082,89.42307692307692,94.08653846153847,0.8944501665005247,0.9413305073882487
12,0.3527417242222903,0.2039128166636846,89.51923076923077,93.50961538461539,0.8949268304649595,0.9349831276141908
13,0.3024677156793828,0.19094589306041598,91.08974358974359,94.03846153846153,0.9107265853246693,0.941920144425353
14,0.2946210143593501,0.20541069763712586,90.80128205128206,93.79807692307692,0.9078534024085212,0.9375263613295778
15,0.3252589236944914,0.21056993739195884,89.83974358974359,93.65384615384616,0.897996995569331,0.935961040631762
16,0.30430557898112703,0.1947335803702187,91.15384615384616,93.79807692307692,0.9114766020929987,0.9391600041873818
17,0.2632495920572962,0.19544542123151656,91.85897435897436,94.08653846153847,0.9184011329183741,0.9420848188332817
18,0.2809497290195859,0.14636371457555258,91.08974358974359,95.72115384615384,0.9108632991809406,0.9568095537344057
19,0.2393697238318166,0.16231131915298577,92.66025641025641,94.51923076923077,0.9266113124936269,0.9455866438632999
20,0.29344018043151926,0.20582391103156483,91.21794871794872,93.99038461538461,0.9121652964287027,0.9397237216878815
21,0.26502599181341274,0.17453044049661212,91.50641025641026,94.61538461538461,0.9148808809169618,0.9461772206903282
22,0.24704536696781917,0.16591284139475856,92.24358974358974,94.95192307692308,0.9221521517882754,0.9499890497970422
23,0.25599311890878845,0.13926968133623283,92.1474358974359,95.76923076923077,0.9212596602885968,0.9572654174675095
24,0.2240165743634713,0.20717158480323494,92.91666666666667,93.70192307692308,0.9292482286465883,0.9347520522790483
25,0.2364140811129188,0.1629917376517999,92.6923076923077,95.04807692307692,0.9269461888839334,0.949212046104601
26,0.24338774662464857,0.1435427044509337,92.37179487179488,96.20192307692308,0.9236117452925128,0.9617071514758211
27,0.22883585505947776,0.20123119952578025,93.17307692307692,93.5576923076923,0.9316744321112889,0.9371132921812241
28,0.218508725833832,0.16279800230831126,92.8525641025641,94.61538461538461,0.9284878451772267,0.9459325002508664
29,0.2280421901342212,0.17537798314856795,92.94871794871794,95.09615384615384,0.9295546982031426,0.9506147304292744
30,0.21272560756425468,0.1492797840717965,93.2051282051282,95.625,0.9321140106203778,0.9556944827760384
31,0.21792567985094324,0.15805718082477913,92.98076923076923,96.0576923076923,0.929738365849147,0.9602830270245157
32,0.216617570486756,0.1307088433408353,93.14102564102564,96.00961538461539,0.9314369128400293,0.9593591356878257
33,0.2005147529689937,0.17486350532406225,93.5576923076923,94.32692307692308,0.9355501434997878,0.943254756412412
34,0.228746082804793,0.15943793726275124,93.17307692307692,95.33653846153847,0.9318177166532972,0.9529584251726306
35,0.21138484694291743,0.14975306077954323,93.17307692307692,95.76923076923077,0.9315908764568767,0.9574772175104338
36,0.21287774967447837,0.14878454240656888,93.2051282051282,95.09615384615384,0.9318974958131311,0.9510762100702036
37,0.17581472875151252,0.1715996371964978,94.74358974358974,94.95192307692308,0.9474318543053457,0.9479740286173606
38,0.21404635978444497,0.17444652493611032,93.78205128205128,94.51923076923077,0.9379076600165513,0.9450967174568565
39,0.19253914203608827,0.14122523208141222,93.91025641025641,95.8173076923077,0.9391499662625821,0.957593432679469
40,0.20250170056385045,0.14546354743730402,93.71794871794872,95.67307692307692,0.9370019735538982,0.9560186836862339
41,0.16506489827202595,0.12020258883007605,94.83974358974359,96.34615384615384,0.948437281913493,0.963292332911361
42,0.20333097040729256,0.1489556747689291,93.58974358974359,95.14423076923077,0.9358536987280347,0.9513339571754339
43,0.16780352868063717,0.16974149589782778,94.16666666666667,95.14423076923077,0.9415617165246448,0.9524272629531276
44,0.18782508620346078,0.12843642111133355,94.19871794871794,95.76923076923077,0.9419598804524723,0.957629382667555
45,0.1943539031876289,0.1816492293283003,93.46153846153847,94.71153846153847,0.9346661971257325,0.9472246831706055
46,0.19999859868833908,0.1428038716777407,93.68589743589743,95.33653846153847,0.9367878443989255,0.9533791394498503
47,0.15691420744762433,0.1593860737570839,94.58333333333333,95.28846153846153,0.9459143767533548,0.9543547286846384
48,0.2007081744983336,0.12938954621481222,93.71794871794872,96.20192307692308,0.9371257082802338,0.9621491858136575
49,0.1743984038903549,0.11906337164266285,94.93589743589743,96.53846153846153,0.9493604287452168,0.9654436890557929
50,0.19311740692248758,0.1476974237520363,93.58974358974359,95.38461538461539,0.9357278646611861,0.9545007239691358
