Image Path,Computation Time (s)
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Alocasia macrorrhizos\IMG_20241106_105136.jpg,0.11445164680480957
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Cocos nucifera L\IMG_20241123_093540.jpg,0.1213381290435791
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Mussaenda philippica\IMG_20241109_141038.jpg,0.11210393905639648
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Excoecaria cochinchinensis Lour\IMG_20241125_104236.jpg,0.11322569847106934
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Vatica umbonata Burck\IMG_20241125_090923.jpg,0.11422610282897949
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hopea pedicellata (Brandis) Symington\IMG_20241125_085917.jpg,0.1192474365234375
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Aloe vera (L.) Burm.f\IMG_20241106_104245.jpg,0.11675882339477539
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Mangifera indica L\IMG_20241115_103430.jpg,0.1360487937927246
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Excoecaria cochinchinensis Lour\IMG_20241125_104246.jpg,0.12034749984741211
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Ixora javanica\IMG_20241019_121935.jpg,0.1638791561126709
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Nepenthes mirabilis Druce\IMG_20241123_100628.jpg,0.10753273963928223
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Acalypha wilkesiana Müll.Arg\IMG_20241123_091928.jpg,0.11991381645202637
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hopea pedicellata (Brandis) Symington\IMG_20241125_090218.jpg,0.11351990699768066
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Vatica oblongifolia Hook.f\IMG_20241106_095430.jpg,0.12056183815002441
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Borassodendron borneensis J. Dransf\IMG_20241125_113809.jpg,0.11873197555541992
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Allamanda cathartica L\IMG_20241106_095645.jpg,0.10271978378295898
