Image Path,Computation Time (s)
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133211.jpg,0.10207962989807129
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Cocos nucifera L\IMG_20241109_135508.jpg,0.09805870056152344
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Strombosia ceylanica Gardn\IMG_20241106_103347.jpg,0.10831642150878906
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Excoecaria cochinchinensis Lour\IMG_20241125_103959.jpg,0.09475135803222656
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Pandanus amaryllifolius Roxb\IMG_20241109_141519_1.jpg,0.09458780288696289
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hopea pedicellata (Brandis) Symington\IMG_20241125_090448.jpg,0.10012125968933105
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Vatica umbonata Burck\IMG_20241125_090920.jpg,0.09358596801757812
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Alstonia angustiloba Miq\IMG_20241123_095316.jpg,0.10108304023742676
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Pandanus amaryllifolius Roxb\IMG_20241109_141504_1.jpg,0.08785605430603027
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Dracaena reflexa Lam\IMG_20241125_114304.jpg,0.1017613410949707
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Alocasia macrorrhizos\IMG_20241123_085822.jpg,0.09228825569152832
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hura crepitans L\IMG_20241123_084352.jpg,0.09881448745727539
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Duranta erecta L\IMG_20241125_112306.jpg,0.08519697189331055
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Vatica oblongifolia Hook.f\IMG_20241125_111512.jpg,0.08980846405029297
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult\IMG_20241125_114928.jpg,0.09579896926879883
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Koompassia excelsa (Becc.) Taub\IMG_20241123_093746.jpg,0.10149598121643066
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241106_102807.jpg,0.09953618049621582
