Image Path,Computation Time (s)
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Agathis borneensis Warburg\IMG_20241106_101406.jpg,0.17098379135131836
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Terminalia mantaly H.Perrier\IMG_20241123_084226.jpg,0.17743897438049316
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Grammatophyllum speciosum\IMG_20241019_122728.jpg,0.20663070678710938
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Terminalia mantaly H.Perrier\IMG_20241109_132728.jpg,0.22614693641662598
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Borassodendron borneensis J. Dransf\IMG_20241019_114636.jpg,0.19440841674804688
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Cornus alba L\IMG_20241109_142737.jpg,0.15868782997131348
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Mangifera indica L\IMG_20241115_093132.jpg,0.15103602409362793
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hopea pedicellata (Brandis) Symington\IMG_20241125_090030.jpg,0.18114662170410156
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Aloe vera (L.) Burm.f\IMG_20241109_140315.jpg,0.16847705841064453
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Allamanda cathartica L\IMG_20241123_095703.jpg,0.16203856468200684
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Amorphophallus paeoniifolius (Dennst.) Nicolson\IMG_20241123_090733.jpg,0.1650395393371582
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144537.jpg,0.15937185287475586
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Grammatophyllum speciosum\IMG_20241125_103417.jpg,0.15903973579406738
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Shorea laevis Ridl\IMG_20241125_111021.jpg,0.1700272560119629
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Costus woodsonii Maas\IMG_20241125_104642.jpg,0.1802995204925537
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Agathis borneensis Warburg\IMG_20241125_113444.jpg,0.1681687831878662
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Nepenthes mirabilis Druce\IMG_20241123_100645.jpg,0.14503717422485352
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241109_135004.jpg,0.17859411239624023
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133117.jpg,0.1520383358001709
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Diospyros borneensis Hiern\IMG_20241123_102800.jpg,0.18888020515441895
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Plumeria sp\IMG_20241123_091650.jpg,0.17270183563232422
