Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1 Score,Val F1 Score
1,3.0506968181960437,1.7669485908288223,22.403846153846153,51.63461538461539,0.21581919043941183,0.45885965616912927
2,1.5001733655832252,0.8775500852328081,56.85897435897436,73.9423076923077,0.5550980392817022,0.7206395846875272
3,1.0398412064021947,0.6402638281480624,68.58974358974359,80.33653846153847,0.6788982941273299,0.7961667005576516
4,0.8387800704459755,0.5158692749933554,74.51923076923077,84.71153846153847,0.7416347578541236,0.8421086677288672
5,0.7250236132923438,0.45834509923767586,77.82051282051282,85.8173076923077,0.7760548009791505,0.8546896991338067
6,0.6233450154564819,0.36171210788620206,80.25641025641026,89.1826923076923,0.800783629063665,0.8907154255495521
7,0.5865685574862421,0.31954364267965923,82.17948717948718,90.38461538461539,0.8216053074538595,0.9043180632182192
8,0.5713208028856589,0.336162961109613,82.08333333333333,88.70192307692308,0.8195036325646531,0.884709225190231
9,0.48982591790204144,0.2524280779708463,85.28846153846153,91.875,0.8527325103086001,0.9177557498273926
10,0.4770172943874281,0.30486746976004303,84.74358974358974,89.90384615384616,0.8465472460478651,0.8990525738945336
11,0.47180095451826953,0.26977956831240313,84.96794871794872,91.0576923076923,0.8488906399521791,0.9097054618108044
12,0.4440491588748231,0.32341355088417634,86.57051282051282,89.375,0.8647471042170048,0.8932145478892694
13,0.4469287000140365,0.2640147115202406,86.08974358974359,92.21153846153847,0.8606821729372732,0.9196710001126976
14,0.3873513198020507,0.2331529843334395,87.5,92.6923076923077,0.8744627610970335,0.9271118335911075
15,0.36838800942867383,0.1775367733547822,88.33333333333333,94.42307692307692,0.8830021526130035,0.9440606049042153
16,0.3469304736627608,0.229024272611311,88.9423076923077,92.5,0.8893201427572812,0.9258667170951786
17,0.35190195544641845,0.20087533117263004,89.07051282051282,93.36538461538461,0.8903431057582095,0.9321609392699232
18,0.33826010617218455,0.2003097633354348,88.62179487179488,93.79807692307692,0.8863073571867321,0.9377597072975885
19,0.32406249547339216,0.16869889425669007,89.16666666666667,94.32692307692308,0.8913694157935921,0.9433283023735359
20,0.32072920610710065,0.199852759958818,89.90384615384616,93.5576923076923,0.8987612586363102,0.9352510268435694
21,0.31906901619264055,0.18877867949016106,89.58333333333333,93.75,0.8954886769233629,0.9375645839997783
22,0.28264723721967666,0.1976267088366932,90.67307692307692,93.46153846153847,0.9068129419229801,0.934885551700172
23,0.317151563052012,0.18585481693903252,90.0,94.23076923076923,0.8996640169874051,0.9422853988847956
24,0.26379762616540703,0.1961403843305631,91.92307692307692,94.08653846153847,0.9193833317755095,0.9402654745463944
25,0.30804014418806347,0.17211352017762133,90.28846153846153,94.375,0.9025045190395896,0.9435567689341726
26,0.2944203419420792,0.1588177286471294,90.41666666666667,94.85576923076923,0.9041428463400821,0.9486663762419576
27,0.29463022126227006,0.22961266299272,90.83333333333333,92.98076923076923,0.9080387640590669,0.9291595836085578
28,0.24786908346779493,0.1684546869598797,91.82692307692308,94.85576923076923,0.9180650358531804,0.9486510478976512
29,0.2832975200168332,0.167427934333794,91.12179487179488,94.32692307692308,0.9109466525657844,0.943825529897775
30,0.26781431490517393,0.15853832184847516,91.66666666666667,95.24038461538461,0.916506137167011,0.9522829330612935
31,0.276964953473332,0.15099818646603336,91.34615384615384,95.09615384615384,0.9132897019089291,0.9507688811270113
32,0.2606333229234632,0.1765510471975386,91.66666666666667,93.75,0.9164458138895054,0.9373551732880208
33,0.2552246255229931,0.15961856632985963,92.37179487179488,94.71153846153847,0.9237101016772924,0.946883039119964
34,0.25950156958127507,0.23095786341313773,92.11538461538461,92.88461538461539,0.9211132916286692,0.9272575741948356
35,0.26649029351466774,0.14989052372178635,91.73076923076923,95.1923076923077,0.9173505248297575,0.9519508045778061
36,0.21521305955224196,0.1423920418843269,93.46153846153847,95.38461538461539,0.9345410671354648,0.9539359648632426
37,0.22814397481555232,0.1377507972553408,92.59615384615384,96.20192307692308,0.925930215717111,0.9618535135970775
38,0.22456161084831977,0.16207916015947166,92.88461538461539,94.66346153846153,0.9284837297096951,0.9463471966864534
39,0.23844358383924985,0.16477624883812567,92.72435897435898,95.1923076923077,0.927259113417523,0.9517030295668553
40,0.22729289379179934,0.12426255386324976,92.62820512820512,96.34615384615384,0.9262502073714347,0.9630983200769123
41,0.21672914709363664,0.12116561906519704,93.10897435897436,95.67307692307692,0.9310839965332965,0.9565820506031492
42,0.2519176938875141,0.14574899216464612,92.05128205128206,95.57692307692308,0.9203876732395597,0.9553924882607939
43,0.21602145977774445,0.15892152841507384,92.88461538461539,95.1923076923077,0.9287617696989875,0.9504236723016402
44,0.22222341611335167,0.1637843685925418,92.88461538461539,95.0,0.928757984068286,0.9509750208901828
45,0.21071203157533797,0.13109697609064686,93.2051282051282,96.25,0.9320290879815544,0.9628456524172544
46,0.19909167390468777,0.13907833714150072,93.49358974358974,95.91346153846153,0.9347847499341951,0.959143519133375
47,0.20813519317580728,0.13033476383643575,93.23717948717949,96.20192307692308,0.9324910370443192,0.961405911530085
48,0.21693898883781262,0.15708400239356288,92.94871794871794,95.24038461538461,0.929377074703029,0.9523516506310126
49,0.20807645271522734,0.13324619155241985,93.36538461538461,95.625,0.9336464599073817,0.9561389764226627
50,0.21205339977061566,0.17220771826078607,93.30128205128206,94.85576923076923,0.9328282429132493,0.9487283307331074
