Image Path,Computation Time (s)
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Ruellia simplex C.Wright\IMG_20241113_100639.jpg,0.08968353271484375
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Terminalia mantaly H.Perrier\IMG_20241109_132623.jpg,0.08668756484985352
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Duranta erecta L\IMG_20241125_112306.jpg,0.08458566665649414
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Cordyline fruticosa (L.) A. Chev\IMG_20241106_104003.jpg,0.08295893669128418
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Pandanus amaryllifolius Roxb\IMG_20241109_141445.jpg,0.07999515533447266
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Mussaenda philippica\IMG_20241109_140819.jpg,0.10379147529602051
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133350.jpg,0.127166748046875
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Pandanus pygmaeus Thouars\IMG_20241113_111122.jpg,0.0958406925201416
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Vatica oblongifolia Hook.f\IMG_20241125_111531.jpg,0.10877585411071777
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Agave demeesteriana Jacobi\IMG_20241109_140511.jpg,0.08781147003173828
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Cordyline fruticosa (L.) A. Chev\IMG_20241106_104115.jpg,0.09130692481994629
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hura crepitans L\IMG_20241109_133030.jpg,0.09418535232543945
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Asystasia gangetica (L.) T.Anderson\IMG_20241125_115611.jpg,0.07454156875610352
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Grammatophyllum speciosum\IMG_20241115_101947.jpg,0.08372759819030762
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Excoecaria cochinchinensis Lour\IMG_20241125_103913.jpg,0.07406497001647949
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Costus woodsonii Maas\IMG_20241125_104923.jpg,0.07933163642883301
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Ruellia simplex C.Wright\IMG_20241113_101029.jpg,0.08547425270080566
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Pandanus amaryllifolius Roxb\IMG_20241109_135344.jpg,0.08558249473571777
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Eusideroxylon zwageri Teijsm. & Binn\IMG_20241109_133829.jpg,0.09227848052978516
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Alstonia angustiloba Miq\IMG_20241123_094427.jpg,0.09012341499328613
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Strombosia ceylanica Gardn\IMG_20241106_103246.jpg,0.08702754974365234
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Kalanchoe pinnata\IMG_20241019_123139.jpg,0.07101631164550781
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Diospyros borneensis Hiern\IMG_20241123_102430.jpg,0.0800180435180664
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Asystasia gangetica (L.) T.Anderson\IMG_20241125_115536.jpg,0.08217620849609375
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Amorphophallus paeoniifolius (Dennst.) Nicolson\IMG_20241123_090714.jpg,0.08726000785827637
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Diospyros borneensis Hiern\IMG_20241123_102629.jpg,0.08850264549255371
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144635.jpg,0.07655525207519531
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hopea pedicellata (Brandis) Symington\IMG_20241125_085934.jpg,0.08431482315063477
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Mussaenda philippica\IMG_20241019_124715.jpg,0.07301688194274902
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hopea pedicellata (Brandis) Symington\IMG_20241125_090014.jpg,0.08745646476745605
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Bougainvillea spectabilis\IMG_20241019_131138.jpg,0.10473990440368652
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Agathis borneensis Warburg\IMG_20241106_101447.jpg,0.08440589904785156
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Agathis borneensis Warburg\IMG_20241106_101446.jpg,0.08435869216918945
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Excoecaria cochinchinensis Lour\IMG_20241125_103956.jpg,0.07627034187316895
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Amorphophallus paeoniifolius (Dennst.) Nicolson\IMG_20241123_090939.jpg,0.08402466773986816
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Ixora javanica\IMG_20241019_122015.jpg,0.10636258125305176
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Grammatophyllum speciosum\IMG_20241125_103329.jpg,0.0780174732208252
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Vatica umbonata Burck\IMG_20241125_090615.jpg,0.08675098419189453
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Alstonia angustiloba Miq\IMG_20241123_094131.jpg,0.09091663360595703
