Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1 Score,Val F1 Score
1,2.574270788504153,1.1174173520161554,43.26923076923077,80.04807692307692,0.4329716597296339,0.7909696631122649
2,1.1940698647985653,0.6010395745818432,74.39102564102564,87.88461538461539,0.7409691988175454,0.8771507253428907
3,0.8253370894461262,0.48615793634492616,82.3076923076923,88.84615384615384,0.8204363015211208,0.8937981181018073
4,0.6460932231679255,0.3830313218041108,85.41666666666667,91.875,0.8540069834998207,0.9183649574309745
5,0.5707431228793397,0.33779919233459693,86.31410256410257,91.875,0.8625420861130098,0.9175737652082794
6,0.5022890167881031,0.29531532637774943,87.56410256410257,92.59615384615384,0.8756431234211797,0.9262571789195615
7,0.4521666173728145,0.2668293645462165,89.2948717948718,93.5576923076923,0.8925748780702103,0.9357331142617629
8,0.42304250126590537,0.2306492458169277,89.6474358974359,94.32692307692308,0.8960395935091471,0.9439132734832013
9,0.3684310212123151,0.21938740689880573,91.08974358974359,94.47115384615384,0.9106051490677483,0.9446628455356978
10,0.37398629331467104,0.22554212524913825,90.3525641025641,94.42307692307692,0.9032442633777487,0.9439069477429336
11,0.3497757271540408,0.20116882130790215,90.44871794871794,94.27884615384616,0.9042960624376988,0.9423849923840315
12,0.35219297710121894,0.20942297961849432,90.12820512820512,93.79807692307692,0.9009470555873723,0.9378110974599543
13,0.3145995295169402,0.20082903715352027,91.76282051282051,94.375,0.9176635975533327,0.9432544788634943
14,0.32400351930029536,0.19326103641293368,90.57692307692308,94.66346153846153,0.9055261764902366,0.9464649593192059
15,0.31380524243019065,0.1651653363620146,91.50641025641026,96.0576923076923,0.9150601002832244,0.9605533911709215
16,0.2761038379857735,0.16113361718777855,92.66025641025641,95.57692307692308,0.9262444405802661,0.9561355254591741
17,0.2678105765003331,0.17421194339135232,92.8525641025641,95.0,0.9284979996592498,0.950248861150625
18,0.25700168167145887,0.15301303056140358,93.07692307692308,95.52884615384616,0.9306934077826489,0.9555105232611688
19,0.2644301895812458,0.148862609702449,92.24358974358974,96.15384615384616,0.9225673158714591,0.9614699247368044
20,0.24878189420061453,0.160278263885098,93.01282051282051,95.52884615384616,0.9299489628549439,0.9553653538938686
21,0.23632655767913985,0.16784530675325257,93.30128205128206,94.85576923076923,0.9329964700268444,0.948675324898158
22,0.24713937611300119,0.1699693160310674,93.14102564102564,94.75961538461539,0.9309571057747991,0.9484507283137386
23,0.23755599182023077,0.16490161886725288,93.17307692307692,94.61538461538461,0.9315491061718616,0.946148366148823
24,0.23062535576826457,0.14566359004686372,93.62179487179488,95.86538461538461,0.9361589143607891,0.9589095541903437
25,0.25008182018539127,0.14803876208069805,92.27564102564102,95.57692307692308,0.9228911635393371,0.9559111475023206
26,0.22395348092731165,0.15382224740281414,93.17307692307692,95.38461538461539,0.9314764353816217,0.9530364376003155
27,0.21640485392085143,0.13822355686346643,93.71794871794872,95.67307692307692,0.9369939846450409,0.9567617189321527
28,0.2120709916082572,0.13070868819352024,93.30128205128206,96.4423076923077,0.9328358897194062,0.9643356145869261
29,0.223161729774913,0.1277578977859006,93.52564102564102,96.15384615384616,0.935096873737617,0.9611420890405573
30,0.19593859614082137,0.14351222512867445,94.32692307692308,95.28846153846153,0.9431428706755415,0.9531190651133605
31,0.18691233382085148,0.13383155456797866,94.74358974358974,95.96153846153847,0.9473947957433964,0.9593635098976802
32,0.19999809213438813,0.15930117714899378,94.39102564102564,95.33653846153847,0.9438754176513992,0.9534134193354995
33,0.221269847806163,0.13029368749300305,93.10897435897436,95.96153846153847,0.9310546752997635,0.9591721493839979
34,0.18733164869552973,0.13351114199534864,94.67948717948718,95.96153846153847,0.9467279453289764,0.9598277415013559
35,0.18668637128204715,0.13053481221073665,94.35897435897436,95.86538461538461,0.9435990671772585,0.9587397163432132
36,0.18340203032961913,0.13592397276124057,94.6474358974359,95.76923076923077,0.9464373123133972,0.9577871455989416
37,0.17331131310107148,0.1368513829433001,94.90384615384616,95.8173076923077,0.9488454821607767,0.9577568617337935
38,0.18332552499308877,0.12602829833228427,94.6474358974359,96.00961538461539,0.9464763775067191,0.9600955247049747
39,0.18262566903568045,0.12602851132620485,94.2948717948718,96.15384615384616,0.9429471441421268,0.9614156068254698
40,0.1729040134089942,0.12322614462199663,94.71153846153847,96.29807692307692,0.9471661172533818,0.9630762538373946
41,0.1815044857295496,0.12293491216998798,94.51923076923077,95.91346153846153,0.9452142963797546,0.9592940506708543
42,0.17126270615476735,0.12050840826391672,95.16025641025641,96.20192307692308,0.9513883222283082,0.9619562863465296
43,0.1648571214885736,0.14624998409059256,94.6474358974359,95.09615384615384,0.946283307095771,0.9518122201452871
44,0.16961636808605826,0.12256099993739134,95.0,96.00961538461539,0.9499153171858113,0.9603997004143571
45,0.1903906463626392,0.12400044520349743,93.81410256410257,96.15384615384616,0.9382002001322058,0.9619539959332879
46,0.16285677081240074,0.12118416846704069,95.16025641025641,95.91346153846153,0.9516684006444003,0.9591749610206536
47,0.17502374290393627,0.12079795031235195,94.32692307692308,96.39423076923077,0.9432225763095838,0.9638326708664184
48,0.16147100973912343,0.11046599183990531,95.03205128205128,96.875,0.9503759703277882,0.9689136948529498
49,0.17216015911223936,0.14294027760803987,94.23076923076923,95.48076923076923,0.9423116520022243,0.9549752726369767
50,0.18255633946356117,0.1345268345567792,94.23076923076923,96.0576923076923,0.9423076287359499,0.9608356630597956
